"stochastic_num","p_trans_hcv","rel_infect","sx_rel","sherlock_id_group","sherlock_id","edge_iter","scenario_id"
4,0.01,1.6,4,332,4,1,1
5,0.01,1.6,4,332,5,1,1
1,0.004,1.7,4,332,6,1,1
2,0.004,1.7,4,332,7,1,1
3,0.004,1.7,4,332,8,1,1
4,0.004,1.7,4,332,9,1,1
5,0.004,1.7,4,332,10,1,1
1,0.0045,1.7,4,333,1,1,1
2,0.0045,1.7,4,333,2,1,1
3,0.0045,1.7,4,333,3,1,1
4,0.0045,1.7,4,333,4,1,1
5,0.0045,1.7,4,333,5,1,1
1,0.005,1.7,4,333,6,1,1
2,0.005,1.7,4,333,7,1,1
3,0.005,1.7,4,333,8,1,1
4,0.005,1.7,4,333,9,1,1
5,0.005,1.7,4,333,10,1,1
1,0.0055,1.7,4,334,1,1,1
2,0.0055,1.7,4,334,2,1,1
3,0.0055,1.7,4,334,3,1,1
4,0.0055,1.7,4,334,4,1,1
5,0.0055,1.7,4,334,5,1,1
1,0.006,1.7,4,334,6,1,1
2,0.006,1.7,4,334,7,1,1
3,0.006,1.7,4,334,8,1,1
4,0.006,1.7,4,334,9,1,1
5,0.006,1.7,4,334,10,1,1
1,0.0065,1.7,4,335,1,1,1
2,0.0065,1.7,4,335,2,1,1
3,0.0065,1.7,4,335,3,1,1
4,0.0065,1.7,4,335,4,1,1
5,0.0065,1.7,4,335,5,1,1
1,0.007,1.7,4,335,6,1,1
2,0.007,1.7,4,335,7,1,1
3,0.007,1.7,4,335,8,1,1
4,0.007,1.7,4,335,9,1,1
5,0.007,1.7,4,335,10,1,1
1,0.0075,1.7,4,336,1,1,1
2,0.0075,1.7,4,336,2,1,1
3,0.0075,1.7,4,336,3,1,1
4,0.0075,1.7,4,336,4,1,1
5,0.0075,1.7,4,336,5,1,1
1,0.008,1.7,4,336,6,1,1
2,0.008,1.7,4,336,7,1,1
3,0.008,1.7,4,336,8,1,1
4,0.008,1.7,4,336,9,1,1
5,0.008,1.7,4,336,10,1,1
1,0.0085,1.7,4,337,1,1,1
2,0.0085,1.7,4,337,2,1,1
3,0.0085,1.7,4,337,3,1,1
4,0.0085,1.7,4,337,4,1,1
5,0.0085,1.7,4,337,5,1,1
1,0.009,1.7,4,337,6,1,1
2,0.009,1.7,4,337,7,1,1
3,0.009,1.7,4,337,8,1,1
4,0.009,1.7,4,337,9,1,1
5,0.009,1.7,4,337,10,1,1
1,0.0095,1.7,4,338,1,1,1
2,0.0095,1.7,4,338,2,1,1
3,0.0095,1.7,4,338,3,1,1
4,0.0095,1.7,4,338,4,1,1
5,0.0095,1.7,4,338,5,1,1
1,0.01,1.7,4,338,6,1,1
2,0.01,1.7,4,338,7,1,1
3,0.01,1.7,4,338,8,1,1
4,0.01,1.7,4,338,9,1,1
5,0.01,1.7,4,338,10,1,1
1,0.004,1.8,4,339,1,1,1
2,0.004,1.8,4,339,2,1,1
3,0.004,1.8,4,339,3,1,1
4,0.004,1.8,4,339,4,1,1
5,0.004,1.8,4,339,5,1,1
1,0.0045,1.8,4,339,6,1,1
2,0.0045,1.8,4,339,7,1,1
3,0.0045,1.8,4,339,8,1,1
4,0.0045,1.8,4,339,9,1,1
5,0.0045,1.8,4,339,10,1,1
1,0.005,1.8,4,340,1,1,1
2,0.005,1.8,4,340,2,1,1
3,0.005,1.8,4,340,3,1,1
4,0.005,1.8,4,340,4,1,1
5,0.005,1.8,4,340,5,1,1
1,0.0055,1.8,4,340,6,1,1
2,0.0055,1.8,4,340,7,1,1
3,0.0055,1.8,4,340,8,1,1
4,0.0055,1.8,4,340,9,1,1
5,0.0055,1.8,4,340,10,1,1
1,0.006,1.8,4,341,1,1,1
2,0.006,1.8,4,341,2,1,1
3,0.006,1.8,4,341,3,1,1
4,0.006,1.8,4,341,4,1,1
5,0.006,1.8,4,341,5,1,1
1,0.0065,1.8,4,341,6,1,1
2,0.0065,1.8,4,341,7,1,1
3,0.0065,1.8,4,341,8,1,1
4,0.0065,1.8,4,341,9,1,1
5,0.0065,1.8,4,341,10,1,1
1,0.007,1.8,4,342,1,1,1
2,0.007,1.8,4,342,2,1,1
3,0.007,1.8,4,342,3,1,1
4,0.007,1.8,4,342,4,1,1
5,0.007,1.8,4,342,5,1,1
1,0.0075,1.8,4,342,6,1,1
2,0.0075,1.8,4,342,7,1,1
3,0.0075,1.8,4,342,8,1,1
4,0.0075,1.8,4,342,9,1,1
5,0.0075,1.8,4,342,10,1,1
1,0.008,1.8,4,343,1,1,1
2,0.008,1.8,4,343,2,1,1
3,0.008,1.8,4,343,3,1,1
4,0.008,1.8,4,343,4,1,1
5,0.008,1.8,4,343,5,1,1
1,0.0085,1.8,4,343,6,1,1
2,0.0085,1.8,4,343,7,1,1
3,0.0085,1.8,4,343,8,1,1
4,0.0085,1.8,4,343,9,1,1
5,0.0085,1.8,4,343,10,1,1
1,0.009,1.8,4,344,1,1,1
2,0.009,1.8,4,344,2,1,1
3,0.009,1.8,4,344,3,1,1
4,0.009,1.8,4,344,4,1,1
5,0.009,1.8,4,344,5,1,1
1,0.0095,1.8,4,344,6,1,1
2,0.0095,1.8,4,344,7,1,1
3,0.0095,1.8,4,344,8,1,1
4,0.0095,1.8,4,344,9,1,1
5,0.0095,1.8,4,344,10,1,1
1,0.01,1.8,4,345,1,1,1
2,0.01,1.8,4,345,2,1,1
3,0.01,1.8,4,345,3,1,1
4,0.01,1.8,4,345,4,1,1
5,0.01,1.8,4,345,5,1,1
1,0.004,1.9,4,345,6,1,1
2,0.004,1.9,4,345,7,1,1
3,0.004,1.9,4,345,8,1,1
4,0.004,1.9,4,345,9,1,1
5,0.004,1.9,4,345,10,1,1
1,0.0045,1.9,4,346,1,1,1
2,0.0045,1.9,4,346,2,1,1
3,0.0045,1.9,4,346,3,1,1
4,0.0045,1.9,4,346,4,1,1
5,0.0045,1.9,4,346,5,1,1
1,0.005,1.9,4,346,6,1,1
2,0.005,1.9,4,346,7,1,1
3,0.005,1.9,4,346,8,1,1
4,0.005,1.9,4,346,9,1,1
5,0.005,1.9,4,346,10,1,1
1,0.0055,1.9,4,347,1,1,1
2,0.0055,1.9,4,347,2,1,1
3,0.0055,1.9,4,347,3,1,1
4,0.0055,1.9,4,347,4,1,1
5,0.0055,1.9,4,347,5,1,1
1,0.006,1.9,4,347,6,1,1
2,0.006,1.9,4,347,7,1,1
3,0.006,1.9,4,347,8,1,1
4,0.006,1.9,4,347,9,1,1
5,0.006,1.9,4,347,10,1,1
1,0.0065,1.9,4,348,1,1,1
2,0.0065,1.9,4,348,2,1,1
3,0.0065,1.9,4,348,3,1,1
4,0.0065,1.9,4,348,4,1,1
5,0.0065,1.9,4,348,5,1,1
1,0.007,1.9,4,348,6,1,1
2,0.007,1.9,4,348,7,1,1
3,0.007,1.9,4,348,8,1,1
4,0.007,1.9,4,348,9,1,1
5,0.007,1.9,4,348,10,1,1
1,0.0075,1.9,4,349,1,1,1
2,0.0075,1.9,4,349,2,1,1
3,0.0075,1.9,4,349,3,1,1
4,0.0075,1.9,4,349,4,1,1
5,0.0075,1.9,4,349,5,1,1
1,0.008,1.9,4,349,6,1,1
2,0.008,1.9,4,349,7,1,1
3,0.008,1.9,4,349,8,1,1
4,0.008,1.9,4,349,9,1,1
5,0.008,1.9,4,349,10,1,1
1,0.0085,1.9,4,350,1,1,1
2,0.0085,1.9,4,350,2,1,1
3,0.0085,1.9,4,350,3,1,1
4,0.0085,1.9,4,350,4,1,1
5,0.0085,1.9,4,350,5,1,1
1,0.009,1.9,4,350,6,1,1
2,0.009,1.9,4,350,7,1,1
3,0.009,1.9,4,350,8,1,1
4,0.009,1.9,4,350,9,1,1
5,0.009,1.9,4,350,10,1,1
1,0.0095,1.9,4,351,1,1,1
2,0.0095,1.9,4,351,2,1,1
3,0.0095,1.9,4,351,3,1,1
4,0.0095,1.9,4,351,4,1,1
5,0.0095,1.9,4,351,5,1,1
1,0.01,1.9,4,351,6,1,1
2,0.01,1.9,4,351,7,1,1
3,0.01,1.9,4,351,8,1,1
4,0.01,1.9,4,351,9,1,1
5,0.01,1.9,4,351,10,1,1
1,0.004,2,4,352,1,1,1
2,0.004,2,4,352,2,1,1
3,0.004,2,4,352,3,1,1
4,0.004,2,4,352,4,1,1
5,0.004,2,4,352,5,1,1
1,0.0045,2,4,352,6,1,1
2,0.0045,2,4,352,7,1,1
3,0.0045,2,4,352,8,1,1
4,0.0045,2,4,352,9,1,1
5,0.0045,2,4,352,10,1,1
1,0.005,2,4,353,1,1,1
2,0.005,2,4,353,2,1,1
3,0.005,2,4,353,3,1,1
4,0.005,2,4,353,4,1,1
5,0.005,2,4,353,5,1,1
1,0.0055,2,4,353,6,1,1
2,0.0055,2,4,353,7,1,1
3,0.0055,2,4,353,8,1,1
4,0.0055,2,4,353,9,1,1
5,0.0055,2,4,353,10,1,1
1,0.006,2,4,354,1,1,1
2,0.006,2,4,354,2,1,1
3,0.006,2,4,354,3,1,1
4,0.006,2,4,354,4,1,1
5,0.006,2,4,354,5,1,1
1,0.0065,2,4,354,6,1,1
2,0.0065,2,4,354,7,1,1
3,0.0065,2,4,354,8,1,1
4,0.0065,2,4,354,9,1,1
5,0.0065,2,4,354,10,1,1
1,0.007,2,4,355,1,1,1
2,0.007,2,4,355,2,1,1
3,0.007,2,4,355,3,1,1
4,0.007,2,4,355,4,1,1
5,0.007,2,4,355,5,1,1
1,0.0075,2,4,355,6,1,1
2,0.0075,2,4,355,7,1,1
3,0.0075,2,4,355,8,1,1
4,0.0075,2,4,355,9,1,1
5,0.0075,2,4,355,10,1,1
1,0.008,2,4,356,1,1,1
2,0.008,2,4,356,2,1,1
3,0.008,2,4,356,3,1,1
4,0.008,2,4,356,4,1,1
5,0.008,2,4,356,5,1,1
1,0.0085,2,4,356,6,1,1
2,0.0085,2,4,356,7,1,1
3,0.0085,2,4,356,8,1,1
4,0.0085,2,4,356,9,1,1
5,0.0085,2,4,356,10,1,1
1,0.009,2,4,357,1,1,1
2,0.009,2,4,357,2,1,1
3,0.009,2,4,357,3,1,1
4,0.009,2,4,357,4,1,1
5,0.009,2,4,357,5,1,1
1,0.0095,2,4,357,6,1,1
2,0.0095,2,4,357,7,1,1
3,0.0095,2,4,357,8,1,1
4,0.0095,2,4,357,9,1,1
5,0.0095,2,4,357,10,1,1
1,0.01,2,4,358,1,1,1
2,0.01,2,4,358,2,1,1
3,0.01,2,4,358,3,1,1
4,0.01,2,4,358,4,1,1
5,0.01,2,4,358,5,1,1
1,0.004,1,4.5,358,6,1,1
2,0.004,1,4.5,358,7,1,1
3,0.004,1,4.5,358,8,1,1
4,0.004,1,4.5,358,9,1,1
5,0.004,1,4.5,358,10,1,1
1,0.0045,1,4.5,359,1,1,1
2,0.0045,1,4.5,359,2,1,1
3,0.0045,1,4.5,359,3,1,1
4,0.0045,1,4.5,359,4,1,1
5,0.0045,1,4.5,359,5,1,1
1,0.005,1,4.5,359,6,1,1
2,0.005,1,4.5,359,7,1,1
3,0.005,1,4.5,359,8,1,1
4,0.005,1,4.5,359,9,1,1
5,0.005,1,4.5,359,10,1,1
1,0.0055,1,4.5,360,1,1,1
2,0.0055,1,4.5,360,2,1,1
3,0.0055,1,4.5,360,3,1,1
4,0.0055,1,4.5,360,4,1,1
5,0.0055,1,4.5,360,5,1,1
1,0.006,1,4.5,360,6,1,1
2,0.006,1,4.5,360,7,1,1
3,0.006,1,4.5,360,8,1,1
4,0.006,1,4.5,360,9,1,1
5,0.006,1,4.5,360,10,1,1
1,0.0065,1,4.5,361,1,1,1
2,0.0065,1,4.5,361,2,1,1
3,0.0065,1,4.5,361,3,1,1
4,0.0065,1,4.5,361,4,1,1
5,0.0065,1,4.5,361,5,1,1
1,0.007,1,4.5,361,6,1,1
2,0.007,1,4.5,361,7,1,1
3,0.007,1,4.5,361,8,1,1
4,0.007,1,4.5,361,9,1,1
5,0.007,1,4.5,361,10,1,1
1,0.0075,1,4.5,362,1,1,1
2,0.0075,1,4.5,362,2,1,1
3,0.0075,1,4.5,362,3,1,1
4,0.0075,1,4.5,362,4,1,1
5,0.0075,1,4.5,362,5,1,1
1,0.008,1,4.5,362,6,1,1
2,0.008,1,4.5,362,7,1,1
3,0.008,1,4.5,362,8,1,1
4,0.008,1,4.5,362,9,1,1
5,0.008,1,4.5,362,10,1,1
1,0.0085,1,4.5,363,1,1,1
2,0.0085,1,4.5,363,2,1,1
3,0.0085,1,4.5,363,3,1,1
4,0.0085,1,4.5,363,4,1,1
5,0.0085,1,4.5,363,5,1,1
1,0.009,1,4.5,363,6,1,1
2,0.009,1,4.5,363,7,1,1
3,0.009,1,4.5,363,8,1,1
4,0.009,1,4.5,363,9,1,1
5,0.009,1,4.5,363,10,1,1
1,0.0095,1,4.5,364,1,1,1
2,0.0095,1,4.5,364,2,1,1
3,0.0095,1,4.5,364,3,1,1
4,0.0095,1,4.5,364,4,1,1
5,0.0095,1,4.5,364,5,1,1
1,0.01,1,4.5,364,6,1,1
2,0.01,1,4.5,364,7,1,1
3,0.01,1,4.5,364,8,1,1
4,0.01,1,4.5,364,9,1,1
5,0.01,1,4.5,364,10,1,1
1,0.004,1.1,4.5,365,1,1,1
2,0.004,1.1,4.5,365,2,1,1
3,0.004,1.1,4.5,365,3,1,1
4,0.004,1.1,4.5,365,4,1,1
5,0.004,1.1,4.5,365,5,1,1
1,0.0045,1.1,4.5,365,6,1,1
2,0.0045,1.1,4.5,365,7,1,1
3,0.0045,1.1,4.5,365,8,1,1
4,0.0045,1.1,4.5,365,9,1,1
5,0.0045,1.1,4.5,365,10,1,1
1,0.005,1.1,4.5,366,1,1,1
2,0.005,1.1,4.5,366,2,1,1
3,0.005,1.1,4.5,366,3,1,1
4,0.005,1.1,4.5,366,4,1,1
5,0.005,1.1,4.5,366,5,1,1
1,0.0055,1.1,4.5,366,6,1,1
2,0.0055,1.1,4.5,366,7,1,1
3,0.0055,1.1,4.5,366,8,1,1
4,0.0055,1.1,4.5,366,9,1,1
5,0.0055,1.1,4.5,366,10,1,1
1,0.006,1.1,4.5,367,1,1,1
2,0.006,1.1,4.5,367,2,1,1
3,0.006,1.1,4.5,367,3,1,1
4,0.006,1.1,4.5,367,4,1,1
5,0.006,1.1,4.5,367,5,1,1
1,0.0065,1.1,4.5,367,6,1,1
2,0.0065,1.1,4.5,367,7,1,1
3,0.0065,1.1,4.5,367,8,1,1
4,0.0065,1.1,4.5,367,9,1,1
5,0.0065,1.1,4.5,367,10,1,1
1,0.007,1.1,4.5,368,1,1,1
2,0.007,1.1,4.5,368,2,1,1
3,0.007,1.1,4.5,368,3,1,1
4,0.007,1.1,4.5,368,4,1,1
5,0.007,1.1,4.5,368,5,1,1
1,0.0075,1.1,4.5,368,6,1,1
2,0.0075,1.1,4.5,368,7,1,1
3,0.0075,1.1,4.5,368,8,1,1
4,0.0075,1.1,4.5,368,9,1,1
5,0.0075,1.1,4.5,368,10,1,1
1,0.008,1.1,4.5,369,1,1,1
2,0.008,1.1,4.5,369,2,1,1
3,0.008,1.1,4.5,369,3,1,1
4,0.008,1.1,4.5,369,4,1,1
5,0.008,1.1,4.5,369,5,1,1
1,0.0085,1.1,4.5,369,6,1,1
2,0.0085,1.1,4.5,369,7,1,1
3,0.0085,1.1,4.5,369,8,1,1
4,0.0085,1.1,4.5,369,9,1,1
5,0.0085,1.1,4.5,369,10,1,1
1,0.009,1.1,4.5,370,1,1,1
2,0.009,1.1,4.5,370,2,1,1
3,0.009,1.1,4.5,370,3,1,1
4,0.009,1.1,4.5,370,4,1,1
5,0.009,1.1,4.5,370,5,1,1
1,0.0095,1.1,4.5,370,6,1,1
2,0.0095,1.1,4.5,370,7,1,1
3,0.0095,1.1,4.5,370,8,1,1
4,0.0095,1.1,4.5,370,9,1,1
5,0.0095,1.1,4.5,370,10,1,1
1,0.01,1.1,4.5,371,1,1,1
2,0.01,1.1,4.5,371,2,1,1
3,0.01,1.1,4.5,371,3,1,1
4,0.01,1.1,4.5,371,4,1,1
5,0.01,1.1,4.5,371,5,1,1
1,0.004,1.2,4.5,371,6,1,1
2,0.004,1.2,4.5,371,7,1,1
3,0.004,1.2,4.5,371,8,1,1
4,0.004,1.2,4.5,371,9,1,1
5,0.004,1.2,4.5,371,10,1,1
1,0.0045,1.2,4.5,372,1,1,1
2,0.0045,1.2,4.5,372,2,1,1
3,0.0045,1.2,4.5,372,3,1,1
4,0.0045,1.2,4.5,372,4,1,1
5,0.0045,1.2,4.5,372,5,1,1
1,0.005,1.2,4.5,372,6,1,1
2,0.005,1.2,4.5,372,7,1,1
3,0.005,1.2,4.5,372,8,1,1
4,0.005,1.2,4.5,372,9,1,1
5,0.005,1.2,4.5,372,10,1,1
1,0.0055,1.2,4.5,373,1,1,1
2,0.0055,1.2,4.5,373,2,1,1
3,0.0055,1.2,4.5,373,3,1,1
4,0.0055,1.2,4.5,373,4,1,1
5,0.0055,1.2,4.5,373,5,1,1
1,0.006,1.2,4.5,373,6,1,1
2,0.006,1.2,4.5,373,7,1,1
3,0.006,1.2,4.5,373,8,1,1
4,0.006,1.2,4.5,373,9,1,1
5,0.006,1.2,4.5,373,10,1,1
1,0.0065,1.2,4.5,374,1,1,1
2,0.0065,1.2,4.5,374,2,1,1
3,0.0065,1.2,4.5,374,3,1,1
4,0.0065,1.2,4.5,374,4,1,1
5,0.0065,1.2,4.5,374,5,1,1
1,0.007,1.2,4.5,374,6,1,1
2,0.007,1.2,4.5,374,7,1,1
3,0.007,1.2,4.5,374,8,1,1
4,0.007,1.2,4.5,374,9,1,1
5,0.007,1.2,4.5,374,10,1,1
1,0.0075,1.2,4.5,375,1,1,1
2,0.0075,1.2,4.5,375,2,1,1
3,0.0075,1.2,4.5,375,3,1,1
4,0.0075,1.2,4.5,375,4,1,1
5,0.0075,1.2,4.5,375,5,1,1
1,0.008,1.2,4.5,375,6,1,1
2,0.008,1.2,4.5,375,7,1,1
3,0.008,1.2,4.5,375,8,1,1
4,0.008,1.2,4.5,375,9,1,1
5,0.008,1.2,4.5,375,10,1,1
1,0.0085,1.2,4.5,376,1,1,1
2,0.0085,1.2,4.5,376,2,1,1
3,0.0085,1.2,4.5,376,3,1,1
4,0.0085,1.2,4.5,376,4,1,1
5,0.0085,1.2,4.5,376,5,1,1
1,0.009,1.2,4.5,376,6,1,1
2,0.009,1.2,4.5,376,7,1,1
3,0.009,1.2,4.5,376,8,1,1
4,0.009,1.2,4.5,376,9,1,1
5,0.009,1.2,4.5,376,10,1,1
1,0.0095,1.2,4.5,377,1,1,1
2,0.0095,1.2,4.5,377,2,1,1
3,0.0095,1.2,4.5,377,3,1,1
4,0.0095,1.2,4.5,377,4,1,1
5,0.0095,1.2,4.5,377,5,1,1
1,0.01,1.2,4.5,377,6,1,1
2,0.01,1.2,4.5,377,7,1,1
3,0.01,1.2,4.5,377,8,1,1
4,0.01,1.2,4.5,377,9,1,1
5,0.01,1.2,4.5,377,10,1,1
1,0.004,1.3,4.5,378,1,1,1
2,0.004,1.3,4.5,378,2,1,1
3,0.004,1.3,4.5,378,3,1,1
4,0.004,1.3,4.5,378,4,1,1
5,0.004,1.3,4.5,378,5,1,1
1,0.0045,1.3,4.5,378,6,1,1
2,0.0045,1.3,4.5,378,7,1,1
3,0.0045,1.3,4.5,378,8,1,1
4,0.0045,1.3,4.5,378,9,1,1
5,0.0045,1.3,4.5,378,10,1,1
1,0.005,1.3,4.5,379,1,1,1
2,0.005,1.3,4.5,379,2,1,1
3,0.005,1.3,4.5,379,3,1,1
4,0.005,1.3,4.5,379,4,1,1
5,0.005,1.3,4.5,379,5,1,1
1,0.0055,1.3,4.5,379,6,1,1
2,0.0055,1.3,4.5,379,7,1,1
3,0.0055,1.3,4.5,379,8,1,1
4,0.0055,1.3,4.5,379,9,1,1
5,0.0055,1.3,4.5,379,10,1,1
1,0.006,1.3,4.5,380,1,1,1
2,0.006,1.3,4.5,380,2,1,1
3,0.006,1.3,4.5,380,3,1,1
4,0.006,1.3,4.5,380,4,1,1
5,0.006,1.3,4.5,380,5,1,1
1,0.0065,1.3,4.5,380,6,1,1
2,0.0065,1.3,4.5,380,7,1,1
3,0.0065,1.3,4.5,380,8,1,1
4,0.0065,1.3,4.5,380,9,1,1
5,0.0065,1.3,4.5,380,10,1,1
1,0.007,1.3,4.5,381,1,1,1
2,0.007,1.3,4.5,381,2,1,1
3,0.007,1.3,4.5,381,3,1,1
4,0.007,1.3,4.5,381,4,1,1
5,0.007,1.3,4.5,381,5,1,1
1,0.0075,1.3,4.5,381,6,1,1
2,0.0075,1.3,4.5,381,7,1,1
3,0.0075,1.3,4.5,381,8,1,1
4,0.0075,1.3,4.5,381,9,1,1
5,0.0075,1.3,4.5,381,10,1,1
1,0.008,1.3,4.5,382,1,1,1
2,0.008,1.3,4.5,382,2,1,1
3,0.008,1.3,4.5,382,3,1,1
4,0.008,1.3,4.5,382,4,1,1
5,0.008,1.3,4.5,382,5,1,1
1,0.0085,1.3,4.5,382,6,1,1
2,0.0085,1.3,4.5,382,7,1,1
3,0.0085,1.3,4.5,382,8,1,1
4,0.0085,1.3,4.5,382,9,1,1
5,0.0085,1.3,4.5,382,10,1,1
1,0.009,1.3,4.5,383,1,1,1
2,0.009,1.3,4.5,383,2,1,1
3,0.009,1.3,4.5,383,3,1,1
4,0.009,1.3,4.5,383,4,1,1
5,0.009,1.3,4.5,383,5,1,1
1,0.0095,1.3,4.5,383,6,1,1
2,0.0095,1.3,4.5,383,7,1,1
3,0.0095,1.3,4.5,383,8,1,1
4,0.0095,1.3,4.5,383,9,1,1
5,0.0095,1.3,4.5,383,10,1,1
1,0.01,1.3,4.5,384,1,1,1
2,0.01,1.3,4.5,384,2,1,1
3,0.01,1.3,4.5,384,3,1,1
4,0.01,1.3,4.5,384,4,1,1
5,0.01,1.3,4.5,384,5,1,1
1,0.004,1.4,4.5,384,6,1,1
2,0.004,1.4,4.5,384,7,1,1
3,0.004,1.4,4.5,384,8,1,1
4,0.004,1.4,4.5,384,9,1,1
5,0.004,1.4,4.5,384,10,1,1
1,0.0045,1.4,4.5,385,1,1,1
2,0.0045,1.4,4.5,385,2,1,1
3,0.0045,1.4,4.5,385,3,1,1
4,0.0045,1.4,4.5,385,4,1,1
5,0.0045,1.4,4.5,385,5,1,1
1,0.005,1.4,4.5,385,6,1,1
2,0.005,1.4,4.5,385,7,1,1
3,0.005,1.4,4.5,385,8,1,1
4,0.005,1.4,4.5,385,9,1,1
5,0.005,1.4,4.5,385,10,1,1
1,0.0055,1.4,4.5,386,1,1,1
2,0.0055,1.4,4.5,386,2,1,1
3,0.0055,1.4,4.5,386,3,1,1
4,0.0055,1.4,4.5,386,4,1,1
5,0.0055,1.4,4.5,386,5,1,1
1,0.006,1.4,4.5,386,6,1,1
2,0.006,1.4,4.5,386,7,1,1
3,0.006,1.4,4.5,386,8,1,1
4,0.006,1.4,4.5,386,9,1,1
5,0.006,1.4,4.5,386,10,1,1
1,0.0065,1.4,4.5,387,1,1,1
2,0.0065,1.4,4.5,387,2,1,1
3,0.0065,1.4,4.5,387,3,1,1
4,0.0065,1.4,4.5,387,4,1,1
5,0.0065,1.4,4.5,387,5,1,1
1,0.007,1.4,4.5,387,6,1,1
2,0.007,1.4,4.5,387,7,1,1
3,0.007,1.4,4.5,387,8,1,1
4,0.007,1.4,4.5,387,9,1,1
5,0.007,1.4,4.5,387,10,1,1
1,0.0075,1.4,4.5,388,1,1,1
2,0.0075,1.4,4.5,388,2,1,1
3,0.0075,1.4,4.5,388,3,1,1
4,0.0075,1.4,4.5,388,4,1,1
5,0.0075,1.4,4.5,388,5,1,1
1,0.008,1.4,4.5,388,6,1,1
2,0.008,1.4,4.5,388,7,1,1
3,0.008,1.4,4.5,388,8,1,1
4,0.008,1.4,4.5,388,9,1,1
5,0.008,1.4,4.5,388,10,1,1
1,0.0085,1.4,4.5,389,1,1,1
2,0.0085,1.4,4.5,389,2,1,1
3,0.0085,1.4,4.5,389,3,1,1
4,0.0085,1.4,4.5,389,4,1,1
5,0.0085,1.4,4.5,389,5,1,1
1,0.009,1.4,4.5,389,6,1,1
2,0.009,1.4,4.5,389,7,1,1
3,0.009,1.4,4.5,389,8,1,1
4,0.009,1.4,4.5,389,9,1,1
5,0.009,1.4,4.5,389,10,1,1
1,0.0095,1.4,4.5,390,1,1,1
2,0.0095,1.4,4.5,390,2,1,1
3,0.0095,1.4,4.5,390,3,1,1
4,0.0095,1.4,4.5,390,4,1,1
5,0.0095,1.4,4.5,390,5,1,1
1,0.01,1.4,4.5,390,6,1,1
2,0.01,1.4,4.5,390,7,1,1
3,0.01,1.4,4.5,390,8,1,1
4,0.01,1.4,4.5,390,9,1,1
5,0.01,1.4,4.5,390,10,1,1
1,0.004,1.5,4.5,391,1,1,1
2,0.004,1.5,4.5,391,2,1,1
3,0.004,1.5,4.5,391,3,1,1
4,0.004,1.5,4.5,391,4,1,1
5,0.004,1.5,4.5,391,5,1,1
1,0.0045,1.5,4.5,391,6,1,1
2,0.0045,1.5,4.5,391,7,1,1
3,0.0045,1.5,4.5,391,8,1,1
4,0.0045,1.5,4.5,391,9,1,1
5,0.0045,1.5,4.5,391,10,1,1
1,0.005,1.5,4.5,392,1,1,1
2,0.005,1.5,4.5,392,2,1,1
3,0.005,1.5,4.5,392,3,1,1
4,0.005,1.5,4.5,392,4,1,1
5,0.005,1.5,4.5,392,5,1,1
1,0.0055,1.5,4.5,392,6,1,1
2,0.0055,1.5,4.5,392,7,1,1
3,0.0055,1.5,4.5,392,8,1,1
4,0.0055,1.5,4.5,392,9,1,1
5,0.0055,1.5,4.5,392,10,1,1
1,0.006,1.5,4.5,393,1,1,1
2,0.006,1.5,4.5,393,2,1,1
3,0.006,1.5,4.5,393,3,1,1
4,0.006,1.5,4.5,393,4,1,1
5,0.006,1.5,4.5,393,5,1,1
1,0.0065,1.5,4.5,393,6,1,1
2,0.0065,1.5,4.5,393,7,1,1
3,0.0065,1.5,4.5,393,8,1,1
4,0.0065,1.5,4.5,393,9,1,1
5,0.0065,1.5,4.5,393,10,1,1
1,0.007,1.5,4.5,394,1,1,1
2,0.007,1.5,4.5,394,2,1,1
3,0.007,1.5,4.5,394,3,1,1
4,0.007,1.5,4.5,394,4,1,1
5,0.007,1.5,4.5,394,5,1,1
1,0.0075,1.5,4.5,394,6,1,1
2,0.0075,1.5,4.5,394,7,1,1
3,0.0075,1.5,4.5,394,8,1,1
4,0.0075,1.5,4.5,394,9,1,1
5,0.0075,1.5,4.5,394,10,1,1
1,0.008,1.5,4.5,395,1,1,1
2,0.008,1.5,4.5,395,2,1,1
3,0.008,1.5,4.5,395,3,1,1
4,0.008,1.5,4.5,395,4,1,1
5,0.008,1.5,4.5,395,5,1,1
1,0.0085,1.5,4.5,395,6,1,1
2,0.0085,1.5,4.5,395,7,1,1
3,0.0085,1.5,4.5,395,8,1,1
4,0.0085,1.5,4.5,395,9,1,1
5,0.0085,1.5,4.5,395,10,1,1
1,0.009,1.5,4.5,396,1,1,1
2,0.009,1.5,4.5,396,2,1,1
3,0.009,1.5,4.5,396,3,1,1
4,0.009,1.5,4.5,396,4,1,1
5,0.009,1.5,4.5,396,5,1,1
1,0.0095,1.5,4.5,396,6,1,1
2,0.0095,1.5,4.5,396,7,1,1
3,0.0095,1.5,4.5,396,8,1,1
4,0.0095,1.5,4.5,396,9,1,1
5,0.0095,1.5,4.5,396,10,1,1
1,0.01,1.5,4.5,397,1,1,1
2,0.01,1.5,4.5,397,2,1,1
3,0.01,1.5,4.5,397,3,1,1
4,0.01,1.5,4.5,397,4,1,1
5,0.01,1.5,4.5,397,5,1,1
1,0.004,1.6,4.5,397,6,1,1
2,0.004,1.6,4.5,397,7,1,1
3,0.004,1.6,4.5,397,8,1,1
